Line_ID,Date,Melting_kWh,Core_Making_kWh,Moulding_kWh,Ladle_kWh,Processing_kWh,Total_Line_kWh,Solar_Used_kWh,Grid_Used_kWh
Line_3,2024-10-10,17259.97,387.3,4679.01,135.76,654.92,23116.96,10427.23,12689.66
Line_3,2024-10-11,17011.16,399.32,4630.3,133.23,646.7,22820.71,10313.99,12506.65
Line_3,2024-10-12,17187.88,410.82,4589.57,131.97,638.51,22958.75,10629.35,12329.38
Line_3,2024-10-13,2400.0,0.0,0.0,0.0,0.0,2400.0,1242.5,1157.5
Line_3,2024-10-14,17158.28,408.68,4618.52,132.35,657.25,22975.08,10535.05,12440.05
Line_3,2024-10-15,17056.36,400.21,4602.35,128.93,631.81,22819.66,7834.04,14985.53
Line_3,2024-10-16,17242.92,392.83,4587.13,132.52,642.7,22998.1,9266.97,13731.09
Line_3,2024-10-17,17350.17,426.61,4581.91,130.35,647.97,23137.01,8257.67,14879.26
Line_3,2024-10-18,17219.32,395.85,4613.45,130.3,649.78,23008.7,9616.49,13392.21
Line_3,2024-10-19,17080.65,404.18,4630.35,132.14,661.98,22909.3,9969.44,12939.85
Line_3,2024-10-20,2400.0,0.0,0.0,0.0,0.0,2400.0,1236.98,1163.02
Line_3,2024-10-21,17198.21,381.4,4588.84,127.59,648.1,22944.14,8846.12,14097.98
Line_3,2024-10-22,17269.28,415.31,4638.57,129.66,654.49,23107.31,10384.55,12722.82
Line_3,2024-10-23,17173.43,409.47,4627.05,125.21,659.87,22995.03,10285.77,12709.35
Line_3,2024-10-24,17172.25,382.77,4582.41,126.28,661.81,22925.52,10663.0,12262.48
Line_3,2024-10-25,17066.39,382.22,4634.4,128.92,661.47,22873.4,10526.49,12346.95
Line_3,2024-10-26,17248.77,402.37,4679.46,128.86,665.59,23125.05,10665.69,12459.36
Line_3,2024-10-27,2400.0,0.0,0.0,0.0,0.0,2400.0,1236.98,1163.02
Line_3,2024-10-28,17128.34,396.19,4617.14,122.91,656.32,22920.9,10545.79,12375.14
Line_3,2024-10-29,17108.88,404.0,4653.11,123.79,647.12,22936.9,10145.08,12791.79
Line_3,2024-10-30,17140.72,411.53,4615.61,129.28,665.65,22962.79,10303.31,12659.43
Line_3,2024-10-31,17202.19,405.48,4575.08,130.59,661.31,22974.65,10459.64,12515.01
Line_3,2024-11-01,18829.29,467.05,5076.96,139.3,721.46,25234.06,11602.62,13631.51
Line_3,2024-11-02,18775.25,456.49,5077.21,136.71,706.16,25151.82,11451.43,13700.44
Line_3,2024-11-03,2400.0,0.0,0.0,0.0,0.0,2400.0,1219.27,1180.73
Line_3,2024-11-04,18634.46,452.78,5079.73,144.11,720.11,25031.19,11375.54,13655.64
Line_3,2024-11-05,18879.86,458.37,4986.76,134.69,716.0,25175.68,11487.43,13688.21
Line_3,2024-11-06,18781.86,454.19,5067.77,136.2,725.21,25165.23,11495.33,13669.9
Line_3,2024-11-07,18936.57,442.4,5092.45,135.16,730.83,25337.41,11618.9,13718.51
Line_3,2024-11-08,18824.09,440.38,5074.75,135.47,702.31,25177.0,11447.53,13729.44
Line_3,2024-11-09,18952.42,459.87,5042.66,132.08,717.4,25304.43,11510.9,13793.53
Line_3,2024-11-10,2400.0,0.0,0.0,0.0,0.0,2400.0,1205.99,1194.01
Line_3,2024-11-11,18633.18,460.73,5082.1,146.15,720.5,25042.66,11413.06,13629.63
Line_3,2024-11-12,18905.81,472.51,5043.5,140.18,722.8,25284.8,11316.72,13968.09
Line_3,2024-11-13,18977.84,454.8,5064.48,135.29,715.55,25347.96,11369.5,13978.39
Line_3,2024-11-14,18744.25,460.27,5069.3,137.62,726.91,25138.35,11012.0,14126.38
Line_3,2024-11-15,18678.08,452.45,5071.82,146.73,709.7,25058.78,11282.93,13775.85
Line_3,2024-11-16,18706.25,443.51,5078.82,141.23,717.56,25087.37,11292.84,13794.5
Line_3,2024-11-17,2400.0,0.0,0.0,0.0,0.0,2400.0,1209.77,1190.23
Line_3,2024-11-18,18856.51,458.76,5094.16,134.72,716.4,25260.55,11448.51,13811.94
Line_3,2024-11-19,18954.29,462.56,5061.54,140.16,724.91,25343.46,11528.41,13815.17
Line_3,2024-11-20,18746.61,454.42,5028.51,143.89,720.55,25093.98,11303.18,13790.89
Line_3,2024-11-21,18717.08,462.46,5068.03,133.98,710.47,25092.02,11298.25,13793.83
Line_3,2024-11-22,18788.38,457.14,5063.29,137.47,714.87,25161.15,11326.49,13834.66
Line_3,2024-11-23,18984.71,474.29,5017.01,143.62,727.47,25347.1,11505.13,13842.02
Line_3,2024-11-24,2400.0,0.0,0.0,0.0,0.0,2400.0,1207.55,1192.45
Line_3,2024-11-25,18838.77,447.61,5066.9,138.17,726.99,25218.44,11491.85,13726.58
Line_3,2024-11-26,18725.73,469.1,5113.33,154.59,730.5,25193.25,11362.6,13830.62
Line_3,2024-11-27,18639.82,445.38,5072.99,141.23,723.27,25022.69,11068.45,13954.3
Line_3,2024-11-28,18780.85,456.48,5046.26,132.44,727.02,25143.05,11346.28,13796.7
Line_3,2024-11-29,18760.51,473.07,5091.29,142.91,719.61,25187.39,11268.79,13918.56
Line_3,2024-11-30,18706.5,448.9,5080.29,143.91,714.14,25093.74,10947.21,14146.52
Line_3,2024-12-01,2400.0,0.0,0.0,0.0,0.0,2400.0,1195.16,1204.84
Line_3,2024-12-02,17261.91,410.81,4598.3,118.82,653.06,23042.9,9480.31,13562.59
Line_3,2024-12-03,17207.18,400.47,4615.47,133.18,659.97,23016.27,9570.32,13445.9
Line_3,2024-12-04,17134.36,401.28,4556.21,128.36,642.65,22862.86,10087.3,12775.53
Line_3,2024-12-05,17155.82,384.28,4631.84,130.49,656.18,22958.61,10019.62,12938.97
Line_3,2024-12-06,17075.58,417.09,4590.62,127.45,665.86,22876.6,9860.83,13015.82
Line_3,2024-12-07,17305.89,407.61,4615.54,127.37,644.23,23100.64,9380.97,13719.7
Line_3,2024-12-08,2400.0,0.0,0.0,0.0,0.0,2400.0,1190.52,1209.48
Line_3,2024-12-09,17056.49,408.27,4633.59,128.52,661.99,22888.86,9880.57,13008.25
Line_3,2024-12-10,17213.02,403.36,4580.72,128.47,634.04,22959.61,10001.04,12958.62
Line_3,2024-12-11,17173.38,392.55,4639.65,131.9,651.62,22989.1,10253.14,12735.87
Line_3,2024-12-12,17215.45,413.15,4625.2,122.06,672.38,23048.24,10230.6,12817.56
Line_3,2024-12-13,17239.42,405.04,4648.2,136.18,660.55,23089.39,10020.87,13068.55
Line_3,2024-12-14,17161.74,401.3,4653.87,123.69,651.61,22992.21,10137.52,12854.7
Line_3,2024-12-15,2400.0,0.0,0.0,0.0,0.0,2400.0,1215.75,1184.25
Line_3,2024-12-16,17113.62,412.71,4586.19,123.82,643.44,22879.78,10214.47,12665.31
Line_3,2024-12-17,17150.32,405.67,4610.83,128.95,649.68,22945.45,10330.48,12615.0
Line_3,2024-12-18,17222.16,385.3,4579.11,132.83,648.65,22968.05,10306.37,12661.72
Line_3,2024-12-19,17245.88,398.1,4618.89,129.18,651.01,23043.06,10066.41,12976.66
Line_3,2024-12-20,17261.11,411.08,4655.41,138.8,653.53,23119.93,10178.27,12941.68
Line_3,2024-12-21,17095.46,391.01,4691.46,123.19,649.27,22950.39,10212.38,12738.12
Line_3,2024-12-22,2400.0,0.0,0.0,0.0,0.0,2400.0,1194.53,1205.47
Line_3,2024-12-23,17155.22,393.68,4637.59,122.75,655.03,22964.27,9805.57,13158.7
Line_3,2024-12-24,17175.42,412.91,4643.89,121.45,657.3,23010.97,10119.54,12891.47
Line_3,2024-12-25,17381.43,409.65,4624.24,131.44,646.06,23192.82,10079.99,13112.8
Line_3,2024-12-26,17235.92,409.19,4633.68,127.38,656.85,23063.02,10202.36,12860.7
Line_3,2024-12-27,17202.2,406.92,4606.57,134.52,646.03,22996.24,9875.43,13120.79
Line_3,2024-12-28,17188.62,408.34,4634.2,128.24,653.77,23013.17,10190.53,12822.6
Line_3,2024-12-29,2400.0,0.0,0.0,0.0,0.0,2400.0,1217.73,1182.27
Line_3,2024-12-30,17186.68,403.49,4662.52,127.49,657.37,23037.55,10250.2,12787.35
Line_3,2024-12-31,17310.89,404.32,4628.08,135.53,668.79,23147.61,10386.59,12761.02
