date,Temperature_C,Cloud_Cover_Pct,Solar_Irradiance_W_m2,Direct_Normal_Irradiance_W_m2,Solar_Generation_KW
2024-04-09 07:00:00,24.7305,88.0,89.0,233.63872,2225.0
2024-04-09 08:00:00,28.3305,85.0,307.0,521.7091,7675.0
2024-04-09 09:00:00,31.3305,66.0,545.0,680.8088,13625.0
2024-04-09 10:00:00,33.6305,10.0,751.0,766.5082,18775.0
2024-04-09 11:00:00,35.4305,23.0,903.0,816.5025,22575.0
2024-04-09 12:00:00,36.7305,67.0,985.0,840.24786,24625.0
2024-04-09 13:00:00,37.580498,0.0,983.0,836.92633,24575.0
2024-04-09 14:00:00,38.080498,6.0,910.0,818.0354,22750.0
2024-04-09 15:00:00,38.4805,8.0,747.0,747.151,18675.0
2024-04-09 16:00:00,37.7305,48.0,507.0,586.84314,12675.0
2024-04-09 17:00:00,37.0305,24.0,247.0,352.46088,6175.0
2024-04-09 18:00:00,34.6805,69.0,75.0,198.52625,1875.0
2024-04-09 19:00:00,28.530499,18.0,1.0,0.0,25.0
2024-04-09 20:00:00,28.130499,5.0,0.0,0.0,0.0
2024-04-09 21:00:00,27.030499,8.0,0.0,0.0,0.0
2024-04-09 22:00:00,26.7305,44.0,0.0,0.0,0.0
2024-04-09 23:00:00,26.4305,72.0,0.0,0.0,0.0
2024-04-10 00:00:00,26.6805,17.0,0.0,0.0,0.0
2024-04-10 01:00:00,25.9305,32.0,0.0,0.0,0.0
2024-04-10 02:00:00,25.3305,85.0,0.0,0.0,0.0
2024-04-10 03:00:00,24.380499,93.0,0.0,0.0,0.0
2024-04-10 04:00:00,24.280499,77.0,0.0,0.0,0.0
2024-04-10 05:00:00,24.4305,30.0,0.0,0.0,0.0
2024-04-10 06:00:00,25.880499,0.0,1.0,0.0,25.0
2024-04-10 07:00:00,27.4805,0.0,89.0,237.55862,2225.0
2024-04-10 08:00:00,29.530499,0.0,306.0,515.98334,7650.0
2024-04-10 09:00:00,31.9805,13.0,540.0,668.69147,13500.0
2024-04-10 10:00:00,34.2805,63.0,742.0,752.16766,18550.0
2024-04-10 11:00:00,35.5305,45.0,844.0,735.5114,21100.0
2024-04-10 12:00:00,36.6805,17.0,927.0,772.0692,23175.0
2024-04-10 13:00:00,37.4805,37.0,909.0,746.6792,22725.0
2024-04-10 14:00:00,37.4305,52.0,776.0,618.3781,19400.0
2024-04-10 15:00:00,37.9305,66.0,711.0,681.45874,17775.0
2024-04-10 16:00:00,36.830498,60.0,452.0,476.99698,11300.0
2024-04-10 17:00:00,36.4305,59.0,281.0,418.67123,7025.0
2024-04-10 18:00:00,31.030499,83.0,49.0,66.10683,1225.0
2024-04-10 19:00:00,31.280499,87.0,1.0,0.0,25.0
2024-04-10 20:00:00,30.0805,100.0,0.0,0.0,0.0
2024-04-10 21:00:00,28.6805,98.0,0.0,0.0,0.0
2024-04-10 22:00:00,27.9305,99.0,0.0,0.0,0.0
2024-04-10 23:00:00,27.530499,90.0,0.0,0.0,0.0
2024-04-11 00:00:00,27.0805,66.0,0.0,0.0,0.0
2024-04-11 01:00:00,26.030499,52.0,0.0,0.0,0.0
2024-04-11 02:00:00,25.2305,96.0,0.0,0.0,0.0
2024-04-11 03:00:00,24.780499,57.0,0.0,0.0,0.0
2024-04-11 04:00:00,24.4305,23.0,0.0,0.0,0.0
2024-04-11 05:00:00,24.4805,15.0,0.0,0.0,0.0
2024-04-11 06:00:00,23.8305,2.0,1.0,0.0,25.0
2024-04-11 07:00:00,25.380499,5.0,90.0,235.8292,2250.0
2024-04-11 08:00:00,28.4305,5.0,303.0,505.3737,7575.0
2024-04-11 09:00:00,31.0805,6.0,533.0,651.82935,13325.0
2024-04-11 10:00:00,33.080498,2.0,732.0,730.3538,18300.0
2024-04-11 11:00:00,34.7805,31.0,883.0,784.66345,22075.0
2024-04-11 12:00:00,35.9305,78.0,961.0,806.9758,24025.0
2024-04-11 13:00:00,36.9805,70.0,918.0,757.3717,22950.0
2024-04-11 14:00:00,37.080498,93.0,740.0,583.2602,18500.0
2024-04-11 15:00:00,35.8805,36.0,618.0,542.94855,15450.0
2024-04-11 16:00:00,35.580498,91.0,446.0,436.5262,11150.0
2024-04-11 17:00:00,30.630499,96.0,177.0,189.4847,4425.0
2024-04-11 18:00:00,31.2305,81.0,70.0,148.58794,1750.0
2024-04-11 19:00:00,30.7305,69.0,1.0,0.0,25.0
2024-04-11 20:00:00,29.2305,7.0,0.0,0.0,0.0
2024-04-11 21:00:00,28.0805,6.0,0.0,0.0,0.0
2024-04-11 22:00:00,27.4305,28.0,0.0,0.0,0.0
2024-04-11 23:00:00,26.6805,7.0,0.0,0.0,0.0
2024-04-12 00:00:00,26.1805,9.0,0.0,0.0,0.0
2024-04-12 01:00:00,26.030499,13.0,0.0,0.0,0.0
2024-04-12 02:00:00,25.7305,18.0,0.0,0.0,0.0
2024-04-12 03:00:00,25.530499,16.0,0.0,0.0,0.0
2024-04-12 04:00:00,25.380499,33.0,0.0,0.0,0.0
2024-04-12 05:00:00,25.030499,91.0,0.0,0.0,0.0
2024-04-12 06:00:00,25.6805,95.0,1.0,0.0,25.0
2024-04-12 07:00:00,27.530499,17.0,91.0,228.57518,2275.0
2024-04-12 08:00:00,29.5805,21.0,308.0,509.86655,7700.0
2024-04-12 09:00:00,31.1805,34.0,540.0,662.6724,13500.0
2024-04-12 10:00:00,33.1805,24.0,741.0,742.72546,18525.0
2024-04-12 11:00:00,34.6805,9.0,839.0,716.02106,20975.0
2024-04-12 12:00:00,36.0305,7.0,904.0,731.9163,22600.0
2024-04-12 13:00:00,36.9305,30.0,932.0,765.0323,23300.0
2024-04-12 14:00:00,37.1805,38.0,754.0,597.1443,18850.0
2024-04-12 15:00:00,37.4305,49.0,680.0,639.5031,17000.0
2024-04-12 16:00:00,36.1805,73.0,430.0,446.01605,10750.0
2024-04-12 17:00:00,35.4805,58.0,255.0,376.22058,6375.0
2024-04-12 18:00:00,31.130499,22.0,77.0,164.92937,1925.0
2024-04-12 19:00:00,30.130499,21.0,1.0,0.0,25.0
2024-04-12 20:00:00,29.4305,7.0,0.0,0.0,0.0
2024-04-12 21:00:00,28.530499,33.0,0.0,0.0,0.0
2024-04-12 22:00:00,27.7305,58.0,0.0,0.0,0.0
2024-04-12 23:00:00,27.1805,45.0,0.0,0.0,0.0
2024-04-13 00:00:00,26.7305,67.0,0.0,0.0,0.0
2024-04-13 01:00:00,26.3305,82.0,0.0,0.0,0.0
2024-04-13 02:00:00,26.1805,67.0,0.0,0.0,0.0
2024-04-13 03:00:00,24.780499,26.0,0.0,0.0,0.0
2024-04-13 04:00:00,23.530499,38.0,0.0,0.0,0.0
2024-04-13 05:00:00,23.9805,44.0,0.0,0.0,0.0
2024-04-13 06:00:00,25.130499,22.0,1.0,0.0,25.0
2024-04-13 07:00:00,27.030499,17.0,86.0,193.769,2150.0
2024-04-13 08:00:00,29.530499,4.0,290.0,437.70465,7250.0
2024-04-13 09:00:00,31.4305,38.0,527.0,621.8177,13175.0
2024-04-13 10:00:00,32.7305,21.0,654.0,583.9417,16350.0
2024-04-13 11:00:00,34.2805,99.0,825.0,675.90204,20625.0
2024-04-13 12:00:00,35.3805,100.0,845.0,578.7144,21125.0
2024-04-13 13:00:00,30.280499,84.0,275.0,25.418344,6875.0
2024-04-13 14:00:00,24.3305,100.0,363.0,129.38388,9075.0
2024-04-13 15:00:00,30.630499,32.0,378.0,180.86378,9450.0
2024-04-13 16:00:00,29.9305,98.0,508.0,569.7897,12700.0
2024-04-13 17:00:00,28.6805,100.0,124.0,105.65558,3100.0
2024-04-13 18:00:00,28.130499,87.0,80.0,175.74529,2000.0
2024-04-13 19:00:00,23.0805,100.0,1.0,0.0,25.0
2024-04-13 20:00:00,23.6805,100.0,0.0,0.0,0.0
2024-04-13 21:00:00,23.4805,100.0,0.0,0.0,0.0
2024-04-13 22:00:00,23.530499,100.0,0.0,0.0,0.0
2024-04-13 23:00:00,23.6805,100.0,0.0,0.0,0.0
2024-04-14 00:00:00,23.880499,100.0,0.0,0.0,0.0
2024-04-14 01:00:00,24.630499,100.0,0.0,0.0,0.0
2024-04-14 02:00:00,24.9305,99.0,0.0,0.0,0.0
2024-04-14 03:00:00,25.4805,68.0,0.0,0.0,0.0
2024-04-14 04:00:00,25.3305,100.0,0.0,0.0,0.0
2024-04-14 05:00:00,25.5805,48.0,0.0,0.0,0.0
2024-04-14 06:00:00,23.9805,43.0,1.0,0.0,25.0
2024-04-14 07:00:00,25.630499,84.0,89.0,214.451,2225.0
2024-04-14 08:00:00,27.9805,37.0,302.0,477.07135,7550.0
2024-04-14 09:00:00,30.380499,3.0,520.0,595.7623,13000.0
2024-04-14 10:00:00,32.4805,5.0,729.0,717.2293,18225.0
2024-04-14 11:00:00,34.330498,19.0,854.0,743.543,21350.0
2024-04-14 12:00:00,35.330498,19.0,902.0,725.5911,22550.0
2024-04-14 13:00:00,35.6805,24.0,851.0,660.5185,21275.0
2024-04-14 14:00:00,36.0305,28.0,775.0,604.29706,19375.0
2024-04-14 15:00:00,35.830498,37.0,666.0,592.66425,16650.0
2024-04-14 16:00:00,35.1805,33.0,472.0,489.14236,11800.0
2024-04-14 17:00:00,34.9805,57.0,252.0,321.6406,6300.0
2024-04-14 18:00:00,32.9305,33.0,64.0,93.269165,1600.0
2024-04-14 19:00:00,30.1805,30.0,1.0,0.0,25.0
2024-04-14 20:00:00,28.630499,11.0,0.0,0.0,0.0
2024-04-14 21:00:00,27.530499,4.0,0.0,0.0,0.0
2024-04-14 22:00:00,27.4305,17.0,0.0,0.0,0.0
2024-04-14 23:00:00,27.280499,67.0,0.0,0.0,0.0
2024-04-15 00:00:00,27.130499,44.0,0.0,0.0,0.0
2024-04-15 01:00:00,26.5805,96.0,0.0,0.0,0.0
2024-04-15 02:00:00,26.030499,93.0,0.0,0.0,0.0
2024-04-15 03:00:00,25.780499,23.0,0.0,0.0,0.0
2024-04-15 04:00:00,25.530499,19.0,0.0,0.0,0.0
2024-04-15 05:00:00,25.280499,92.0,0.0,0.0,0.0
2024-04-15 06:00:00,25.380499,85.0,1.0,0.0,25.0
2024-04-15 07:00:00,27.5805,37.0,98.0,251.2755,2450.0
2024-04-15 08:00:00,30.780499,29.0,317.0,523.40594,7925.0
2024-04-15 09:00:00,32.830498,59.0,550.0,671.05835,13750.0
2024-04-15 10:00:00,34.580498,72.0,750.0,751.0208,18750.0
2024-04-15 11:00:00,35.9805,84.0,895.0,792.60583,22375.0
2024-04-15 12:00:00,37.1305,67.0,970.0,810.32745,24250.0
2024-04-15 13:00:00,38.1305,96.0,972.0,815.5868,24300.0
2024-04-15 14:00:00,38.6805,96.0,880.0,769.24884,22000.0
2024-04-15 15:00:00,38.580498,95.0,716.0,692.9391,17900.0
2024-04-15 16:00:00,37.9805,96.0,494.0,580.6659,12350.0
2024-04-15 17:00:00,37.1805,97.0,301.0,495.59528,7525.0
2024-04-15 18:00:00,35.1805,45.0,86.0,219.22856,2150.0
2024-04-15 19:00:00,32.5305,11.0,1.0,0.0,25.0
2024-04-15 20:00:00,31.4805,6.0,0.0,0.0,0.0
2024-04-15 21:00:00,29.2305,3.0,0.0,0.0,0.0
2024-04-15 22:00:00,27.8305,2.0,0.0,0.0,0.0
2024-04-15 23:00:00,26.8305,1.0,0.0,0.0,0.0
2024-04-16 00:00:00,25.7305,1.0,0.0,0.0,0.0
2024-04-16 01:00:00,24.7305,30.0,0.0,0.0,0.0
2024-04-16 02:00:00,24.030499,37.0,0.0,0.0,0.0
2024-04-16 03:00:00,23.530499,41.0,0.0,0.0,0.0
2024-04-16 04:00:00,23.1805,14.0,0.0,0.0,0.0
2024-04-16 05:00:00,22.8305,83.0,0.0,0.0,0.0
2024-04-16 06:00:00,22.4305,98.0,2.0,0.0,50.0
2024-04-16 07:00:00,23.780499,60.0,74.0,97.69616,1850.0
2024-04-16 08:00:00,27.030499,38.0,301.0,433.07385,7525.0
2024-04-16 09:00:00,30.630499,83.0,547.0,657.93567,13675.0
2024-04-16 10:00:00,33.6805,76.0,750.0,747.19904,18750.0
2024-04-16 11:00:00,35.8805,100.0,895.0,791.71405,22375.0
2024-04-16 12:00:00,36.7305,98.0,848.0,655.50507,21200.0
2024-04-16 13:00:00,37.4805,97.0,854.0,632.47577,21350.0
2024-04-16 14:00:00,38.580498,97.0,883.0,760.3337,22075.0
2024-04-16 15:00:00,38.4805,100.0,732.0,710.35046,18300.0
2024-04-16 16:00:00,37.7305,90.0,515.0,598.1711,12875.0
2024-04-16 17:00:00,37.580498,91.0,285.0,453.54623,7125.0
2024-04-16 18:00:00,35.7805,85.0,86.0,213.52208,2150.0
2024-04-16 19:00:00,33.3805,9.0,1.0,0.0,25.0
2024-04-16 20:00:00,30.5805,25.0,0.0,0.0,0.0
2024-04-16 21:00:00,28.030499,5.0,0.0,0.0,0.0
2024-04-16 22:00:00,26.9805,4.0,0.0,0.0,0.0
2024-04-16 23:00:00,26.5805,20.0,0.0,0.0,0.0
2024-04-17 00:00:00,26.030499,14.0,0.0,0.0,0.0
2024-04-17 01:00:00,25.4305,2.0,0.0,0.0,0.0
2024-04-17 02:00:00,24.4805,10.0,0.0,0.0,0.0
2024-04-17 03:00:00,23.530499,96.0,0.0,0.0,0.0
2024-04-17 04:00:00,22.630499,100.0,0.0,0.0,0.0
2024-04-17 05:00:00,22.630499,100.0,0.0,0.0,0.0
2024-04-17 06:00:00,23.030499,99.0,2.0,0.0,50.0
2024-04-17 07:00:00,24.380499,100.0,89.0,188.78719,2225.0
2024-04-17 08:00:00,26.9305,99.0,304.0,435.71887,7600.0
2024-04-17 09:00:00,29.9305,100.0,543.0,640.1621,13575.0
2024-04-17 10:00:00,32.5305,100.0,742.0,719.70654,18550.0
2024-04-17 11:00:00,34.7305,100.0,886.0,760.5378,22150.0
2024-04-17 12:00:00,35.9805,100.0,916.0,712.8638,22900.0
2024-04-17 13:00:00,36.1805,100.0,784.0,548.99945,19600.0
2024-04-17 14:00:00,36.8805,100.0,840.0,646.11426,21000.0
2024-04-17 15:00:00,37.0305,99.0,675.0,612.3303,16875.0
2024-04-17 16:00:00,36.2305,99.0,487.0,516.0071,12175.0
2024-04-17 17:00:00,33.330498,100.0,236.0,237.62468,5900.0
2024-04-17 18:00:00,30.6805,100.0,82.0,153.13168,2050.0
2024-04-17 19:00:00,29.4305,18.0,1.0,0.0,25.0
2024-04-17 20:00:00,28.530499,8.0,0.0,0.0,0.0
2024-04-17 21:00:00,27.6805,2.0,0.0,0.0,0.0
2024-04-17 22:00:00,26.9805,39.0,0.0,0.0,0.0
2024-04-17 23:00:00,26.6805,77.0,0.0,0.0,0.0
2024-04-18 00:00:00,26.4805,83.0,0.0,0.0,0.0
2024-04-18 01:00:00,26.1805,95.0,0.0,0.0,0.0
2024-04-18 02:00:00,26.0805,21.0,0.0,0.0,0.0
2024-04-18 03:00:00,26.030499,12.0,0.0,0.0,0.0
2024-04-18 04:00:00,26.030499,1.0,0.0,0.0,0.0
2024-04-18 05:00:00,26.030499,0.0,0.0,0.0,0.0
2024-04-18 06:00:00,26.4805,10.0,2.0,0.0,50.0
2024-04-18 07:00:00,27.7305,5.0,98.0,235.91049,2450.0
2024-04-18 08:00:00,30.3305,11.0,314.0,498.62518,7850.0
2024-04-18 09:00:00,33.080498,24.0,543.0,646.4335,13575.0
2024-04-18 10:00:00,35.6805,25.0,743.0,736.02185,18575.0
2024-04-18 11:00:00,37.2305,23.0,850.0,729.4721,21250.0
2024-04-18 12:00:00,38.1805,27.0,873.0,674.9239,21825.0
2024-04-18 13:00:00,38.7805,47.0,885.0,692.83734,22125.0
2024-04-18 14:00:00,38.7305,96.0,792.0,628.5937,19800.0
2024-04-18 15:00:00,36.4805,100.0,446.0,166.85364,11150.0
2024-04-18 16:00:00,32.330498,91.0,140.0,24.105278,3500.0
2024-04-18 17:00:00,32.7805,57.0,218.0,230.09633,5450.0
2024-04-18 18:00:00,32.1805,39.0,85.0,202.12732,2125.0
2024-04-18 19:00:00,31.1805,88.0,2.0,0.0,50.0
2024-04-18 20:00:00,30.2305,94.0,0.0,0.0,0.0
2024-04-18 21:00:00,29.1805,6.0,0.0,0.0,0.0
2024-04-18 22:00:00,27.4305,29.0,0.0,0.0,0.0
2024-04-18 23:00:00,26.1805,23.0,0.0,0.0,0.0
2024-04-19 00:00:00,25.4305,15.0,0.0,0.0,0.0
2024-04-19 01:00:00,25.030499,19.0,0.0,0.0,0.0
2024-04-19 02:00:00,24.630499,84.0,0.0,0.0,0.0
2024-04-19 03:00:00,24.6805,65.0,0.0,0.0,0.0
2024-04-19 04:00:00,24.9805,46.0,0.0,0.0,0.0
2024-04-19 05:00:00,24.630499,42.0,0.0,0.0,0.0
2024-04-19 06:00:00,24.630499,100.0,1.0,0.0,25.0
2024-04-19 07:00:00,25.530499,36.0,56.0,63.967407,1400.0
2024-04-19 08:00:00,27.780499,22.0,255.0,278.10703,6375.0
2024-04-19 09:00:00,30.530499,46.0,532.0,608.2718,13300.0
2024-04-19 10:00:00,32.9305,80.0,733.0,711.23944,18325.0
2024-04-19 11:00:00,34.0305,78.0,843.0,698.5117,21075.0
2024-04-19 12:00:00,34.3805,59.0,648.0,386.89624,16200.0
2024-04-19 13:00:00,35.9805,90.0,856.0,617.5614,21400.0
2024-04-19 14:00:00,36.2305,96.0,640.0,404.86594,16000.0
2024-04-19 15:00:00,31.0805,86.0,326.0,122.92358,8150.0
2024-04-19 16:00:00,32.2305,96.0,394.0,353.43924,9850.0
2024-04-19 17:00:00,31.630499,97.0,232.0,234.8041,5800.0
2024-04-19 18:00:00,31.8305,93.0,86.0,169.15443,2150.0
2024-04-19 19:00:00,30.280499,88.0,1.0,0.0,25.0
2024-04-19 20:00:00,26.8305,81.0,0.0,0.0,0.0
2024-04-19 21:00:00,26.030499,3.0,0.0,0.0,0.0
2024-04-19 22:00:00,25.6805,6.0,0.0,0.0,0.0
2024-04-19 23:00:00,25.4805,7.0,0.0,0.0,0.0
2024-04-20 00:00:00,24.880499,82.0,0.0,0.0,0.0
2024-04-20 01:00:00,23.880499,98.0,0.0,0.0,0.0
2024-04-20 02:00:00,23.5805,100.0,0.0,0.0,0.0
2024-04-20 03:00:00,23.0805,96.0,0.0,0.0,0.0
2024-04-20 04:00:00,23.280499,45.0,0.0,0.0,0.0
2024-04-20 05:00:00,23.2305,37.0,0.0,0.0,0.0
2024-04-20 06:00:00,23.4305,94.0,2.0,0.0,50.0
2024-04-20 07:00:00,25.0805,80.0,99.0,212.03778,2475.0
2024-04-20 08:00:00,26.880499,62.0,301.0,431.98154,7525.0
2024-04-20 09:00:00,28.380499,94.0,454.0,410.34592,11350.0
2024-04-20 10:00:00,30.780499,100.0,682.0,567.18097,17050.0
2024-04-20 11:00:00,31.3305,98.0,777.0,530.4474,19425.0
2024-04-20 12:00:00,32.7805,99.0,874.0,611.42,21850.0
2024-04-20 13:00:00,32.0305,100.0,803.0,467.3388,20075.0
2024-04-20 14:00:00,33.0305,100.0,690.0,341.84933,17250.0
2024-04-20 15:00:00,32.4805,100.0,557.0,319.80118,13925.0
2024-04-20 16:00:00,27.130499,100.0,356.0,167.0305,8900.0
2024-04-20 17:00:00,27.9805,99.0,100.0,36.657764,2500.0
2024-04-20 18:00:00,28.9305,100.0,65.0,27.250353,1625.0
2024-04-20 19:00:00,27.5805,100.0,2.0,0.0,50.0
2024-04-20 20:00:00,27.0805,100.0,0.0,0.0,0.0
2024-04-20 21:00:00,26.380499,100.0,0.0,0.0,0.0
2024-04-20 22:00:00,26.780499,92.0,0.0,0.0,0.0
2024-04-20 23:00:00,25.7305,50.0,0.0,0.0,0.0
2024-04-21 00:00:00,24.9805,34.0,0.0,0.0,0.0
2024-04-21 01:00:00,24.4305,95.0,0.0,0.0,0.0
2024-04-21 02:00:00,23.9805,41.0,0.0,0.0,0.0
2024-04-21 03:00:00,23.530499,83.0,0.0,0.0,0.0
2024-04-21 04:00:00,23.530499,100.0,0.0,0.0,0.0
2024-04-21 05:00:00,23.530499,100.0,0.0,0.0,0.0
2024-04-21 06:00:00,24.0805,21.0,3.0,0.0,75.0
2024-04-21 07:00:00,26.530499,99.0,105.0,263.63263,2625.0
2024-04-21 08:00:00,29.2305,92.0,320.0,506.15378,8000.0
2024-04-21 09:00:00,30.9305,100.0,525.0,556.4114,13125.0
2024-04-21 10:00:00,32.5305,100.0,691.0,545.29913,17275.0
2024-04-21 11:00:00,33.9305,60.0,832.0,609.89636,20800.0
2024-04-21 12:00:00,35.1305,98.0,930.0,737.6025,23250.0
2024-04-21 13:00:00,35.580498,98.0,895.0,691.1914,22375.0
2024-04-21 14:00:00,35.2805,82.0,761.0,550.1281,19025.0
2024-04-21 15:00:00,34.3805,100.0,515.0,347.33984,12875.0
2024-04-21 16:00:00,31.4805,99.0,320.0,260.10242,8000.0
2024-04-21 17:00:00,31.5805,24.0,201.0,180.68915,5025.0
2024-04-21 18:00:00,30.880499,96.0,75.0,119.75164,1875.0
2024-04-21 19:00:00,29.5805,84.0,2.0,0.0,50.0
2024-04-21 20:00:00,27.7305,12.0,0.0,0.0,0.0
2024-04-21 21:00:00,26.780499,1.0,0.0,0.0,0.0
2024-04-21 22:00:00,26.280499,1.0,0.0,0.0,0.0
2024-04-21 23:00:00,25.880499,1.0,0.0,0.0,0.0
2024-04-22 00:00:00,25.6805,0.0,0.0,0.0,0.0
2024-04-22 01:00:00,25.280499,0.0,0.0,0.0,0.0
2024-04-22 02:00:00,24.630499,14.0,0.0,0.0,0.0
2024-04-22 03:00:00,24.280499,7.0,0.0,0.0,0.0
2024-04-22 04:00:00,23.880499,0.0,0.0,0.0,0.0
2024-04-22 05:00:00,22.9305,0.0,0.0,0.0,0.0
2024-04-22 06:00:00,23.9805,48.0,3.0,0.0,75.0
2024-04-22 07:00:00,25.0805,65.0,86.0,141.63457,2150.0
2024-04-22 08:00:00,27.130499,24.0,254.0,298.17926,6350.0
2024-04-22 09:00:00,29.7305,17.0,473.0,479.49243,11825.0
2024-04-22 10:00:00,32.0305,7.0,703.0,650.05695,17575.0
2024-04-22 11:00:00,33.580498,40.0,850.0,728.0904,21250.0
2024-04-22 12:00:00,34.5305,27.0,837.0,617.94257,20925.0
2024-04-22 13:00:00,35.3805,33.0,883.0,679.88245,22075.0
2024-04-22 14:00:00,35.4305,74.0,756.0,616.233,18900.0
2024-04-22 15:00:00,35.2305,86.0,623.0,542.8765,15575.0
2024-04-22 16:00:00,30.880499,97.0,396.0,383.61087,9900.0
2024-04-22 17:00:00,27.780499,87.0,180.0,207.36226,4500.0
2024-04-22 18:00:00,30.3305,64.0,86.0,201.1395,2150.0
2024-04-22 19:00:00,29.4305,54.0,2.0,0.0,50.0
2024-04-22 20:00:00,28.030499,73.0,0.0,0.0,0.0
2024-04-22 21:00:00,27.030499,47.0,0.0,0.0,0.0
2024-04-22 22:00:00,26.280499,23.0,0.0,0.0,0.0
2024-04-22 23:00:00,25.4805,5.0,0.0,0.0,0.0
2024-04-23 00:00:00,24.7305,0.0,0.0,0.0,0.0
2024-04-23 01:00:00,24.130499,3.0,0.0,0.0,0.0
2024-04-23 02:00:00,24.130499,19.0,0.0,0.0,0.0
2024-04-23 03:00:00,24.3305,25.0,0.0,0.0,0.0
2024-04-23 04:00:00,24.0805,9.0,0.0,0.0,0.0
2024-04-23 05:00:00,23.880499,9.0,0.0,0.0,0.0
2024-04-23 06:00:00,24.630499,76.0,3.0,0.0,75.0
2024-04-23 07:00:00,26.280499,49.0,109.0,271.43213,2725.0
2024-04-23 08:00:00,28.7305,37.0,327.0,520.91534,8175.0
2024-04-23 09:00:00,31.1805,6.0,552.0,659.5035,13800.0
2024-04-23 10:00:00,33.2805,2.0,751.0,743.44684,18775.0
2024-04-23 11:00:00,34.7805,81.0,881.0,767.4626,22025.0
2024-04-23 12:00:00,35.4805,17.0,835.0,627.8098,20875.0
2024-04-23 13:00:00,36.2805,15.0,888.0,692.9129,22200.0
2024-04-23 14:00:00,37.1305,15.0,817.0,691.0145,20425.0
2024-04-23 15:00:00,37.2305,38.0,705.0,679.4504,17625.0
2024-04-23 16:00:00,36.830498,55.0,480.0,526.29926,12000.0
2024-04-23 17:00:00,36.0305,35.0,262.0,350.97635,6550.0
2024-04-23 18:00:00,35.6805,30.0,84.0,190.01564,2100.0
2024-04-23 19:00:00,31.780499,43.0,1.0,0.0,25.0
2024-04-23 20:00:00,29.380499,10.0,0.0,0.0,0.0
2024-04-23 21:00:00,28.030499,14.0,0.0,0.0,0.0
2024-04-23 22:00:00,27.280499,26.0,0.0,0.0,0.0
2024-04-23 23:00:00,26.880499,12.0,0.0,0.0,0.0
2024-04-24 00:00:00,26.880499,0.0,0.0,0.0,0.0
2024-04-24 01:00:00,26.530499,0.0,0.0,0.0,0.0
2024-04-24 02:00:00,25.130499,3.0,0.0,0.0,0.0
2024-04-24 03:00:00,23.8305,0.0,0.0,0.0,0.0
2024-04-24 04:00:00,23.1805,0.0,0.0,0.0,0.0
2024-04-24 05:00:00,22.6805,1.0,0.0,0.0,0.0
2024-04-24 06:00:00,23.4805,100.0,3.0,0.0,75.0
2024-04-24 07:00:00,24.8305,19.0,82.0,109.09092,2050.0
2024-04-24 08:00:00,27.6805,7.0,314.0,460.2037,7850.0
2024-04-24 09:00:00,30.6805,0.0,554.0,653.4676,13850.0
2024-04-24 10:00:00,32.5305,16.0,752.0,743.8349,18800.0
2024-04-24 11:00:00,33.6305,62.0,828.0,692.6343,20700.0
2024-04-24 12:00:00,34.6805,40.0,939.0,755.9347,23475.0
2024-04-24 13:00:00,35.080498,35.0,879.0,691.78,21975.0
2024-04-24 14:00:00,35.1805,74.0,780.0,635.63403,19500.0
2024-04-24 15:00:00,35.7805,100.0,694.0,649.29333,17350.0
2024-04-24 16:00:00,25.280499,98.0,172.0,27.269491,4300.0
2024-04-24 17:00:00,28.7305,25.0,249.0,267.86078,6225.0
2024-04-24 18:00:00,29.130499,33.0,96.0,238.55624,2400.0
2024-04-24 19:00:00,28.3305,41.0,2.0,0.0,50.0
2024-04-24 20:00:00,27.6805,12.0,0.0,0.0,0.0
2024-04-24 21:00:00,26.8305,4.0,0.0,0.0,0.0
2024-04-24 22:00:00,26.030499,13.0,0.0,0.0,0.0
2024-04-24 23:00:00,25.130499,17.0,0.0,0.0,0.0
2024-04-25 00:00:00,24.4805,0.0,0.0,0.0,0.0
2024-04-25 01:00:00,23.7305,0.0,0.0,0.0,0.0
2024-04-25 02:00:00,23.1805,8.0,0.0,0.0,0.0
2024-04-25 03:00:00,22.8305,89.0,0.0,0.0,0.0
2024-04-25 04:00:00,22.9305,76.0,0.0,0.0,0.0
2024-04-25 05:00:00,22.6805,89.0,0.0,0.0,0.0
2024-04-25 06:00:00,23.3305,100.0,3.0,0.0,75.0
2024-04-25 07:00:00,24.7305,13.0,89.0,113.752144,2225.0
2024-04-25 08:00:00,28.530499,32.0,328.0,509.94302,8200.0
2024-04-25 09:00:00,31.280499,100.0,553.0,645.935,13825.0
2024-04-25 10:00:00,32.9805,90.0,694.0,555.10706,17350.0
2024-04-25 11:00:00,34.4805,75.0,849.0,708.3612,21225.0
2024-04-25 12:00:00,35.7805,18.0,918.0,739.5309,22950.0
2024-04-25 13:00:00,36.6805,10.0,881.0,692.6943,22025.0
2024-04-25 14:00:00,37.4305,26.0,812.0,668.1324,20300.0
2024-04-25 15:00:00,37.3805,46.0,655.0,577.7929,16375.0
2024-04-25 16:00:00,37.1805,21.0,490.0,537.21106,12250.0
2024-04-25 17:00:00,36.080498,19.0,281.0,433.04532,7025.0
2024-04-25 18:00:00,33.9805,34.0,87.0,194.91699,2175.0
2024-04-25 19:00:00,31.780499,16.0,2.0,0.0,50.0
2024-04-25 20:00:00,28.2305,2.0,0.0,0.0,0.0
