Line_ID,Date,Melting_kWh,Core_Making_kWh,Moulding_kWh,Ladle_kWh,Processing_kWh,Total_Line_kWh,Solar_Used_kWh,Grid_Used_kWh
Line_1,2024-09-30,20426.25,1563.32,5629.2,100.0,1186.07,28904.84,12386.33,16518.48
Line_1,2024-10-01,23338.67,1802.35,6541.79,118.98,1381.33,33183.12,16246.52,16936.62
Line_1,2024-10-02,23511.47,1813.82,6573.94,117.21,1422.99,33439.43,15351.75,18087.66
Line_1,2024-10-03,23507.67,1815.71,6531.15,110.59,1407.69,33372.81,15087.92,18284.91
Line_1,2024-10-04,23441.64,1782.69,6618.76,118.84,1405.63,33367.56,15408.78,17958.81
Line_1,2024-10-05,23314.63,1797.31,6567.75,116.34,1388.12,33184.15,15052.79,18131.35
Line_1,2024-10-06,2400.0,0.0,0.0,0.0,0.0,2400.0,1262.84,1137.16
Line_1,2024-10-07,23552.3,1824.81,6548.55,114.5,1400.64,33440.8,15551.76,17888.97
Line_1,2024-10-08,23262.85,1827.86,6567.87,115.3,1390.05,33163.93,13603.41,19560.54
Line_1,2024-10-09,23403.09,1836.27,6614.43,108.29,1391.4,33353.48,14386.15,18967.24
Line_1,2024-10-10,23357.37,1836.64,6565.6,119.8,1370.85,33250.26,14745.4,18504.91
Line_1,2024-10-11,23355.94,1814.06,6581.94,116.39,1402.88,33271.21,15077.4,18193.8
Line_1,2024-10-12,23404.51,1801.78,6580.9,106.31,1413.34,33306.84,15502.37,17804.4
Line_1,2024-10-13,2400.0,0.0,0.0,0.0,0.0,2400.0,1242.5,1157.5
Line_1,2024-10-14,23466.77,1827.49,6550.65,111.06,1403.83,33359.8,15265.11,18094.65
Line_1,2024-10-15,23495.16,1869.87,6606.27,115.45,1433.62,33520.37,10642.39,22878.05
Line_1,2024-10-16,23379.66,1811.83,6596.38,120.86,1426.0,33334.73,12237.4,21097.35
Line_1,2024-10-17,23432.09,1846.25,6538.7,116.64,1407.93,33341.61,11815.48,21526.05
Line_1,2024-10-18,23343.87,1833.73,6541.68,107.27,1419.2,33245.75,12796.98,20448.66
Line_1,2024-10-19,23489.5,1819.48,6550.1,119.78,1405.51,33384.37,13939.84,19444.5
Line_1,2024-10-20,2400.0,0.0,0.0,0.0,0.0,2400.0,1236.98,1163.02
Line_1,2024-10-21,23523.47,1798.21,6507.51,112.83,1411.93,33353.95,11986.74,21367.2
Line_1,2024-10-22,23500.14,1834.81,6545.1,113.05,1393.79,33386.89,14764.79,18622.05
Line_1,2024-10-23,23300.97,1831.39,6574.8,122.34,1389.86,33219.36,14814.35,18404.97
Line_1,2024-10-24,23449.85,1829.39,6578.2,114.12,1379.82,33351.38,15610.73,17740.66
Line_1,2024-10-25,23319.11,1824.89,6518.29,108.63,1396.14,33167.06,15388.57,17778.47
Line_1,2024-10-26,23544.98,1807.32,6560.96,122.42,1431.81,33467.49,15509.32,17958.23
Line_1,2024-10-27,2400.0,0.0,0.0,0.0,0.0,2400.0,1236.98,1163.02
Line_1,2024-10-28,23299.36,1842.29,6561.06,119.11,1420.3,33242.12,15440.43,17801.71
Line_1,2024-10-29,23409.13,1781.2,6611.38,117.18,1420.44,33339.33,13845.29,19494.08
Line_1,2024-10-30,23451.69,1827.53,6544.81,112.28,1396.06,33332.37,14821.38,18511.05
Line_1,2024-10-31,23435.58,1813.67,6573.17,114.66,1403.63,33340.71,15271.5,18069.24
Line_1,2024-11-01,26443.92,2094.91,7501.67,135.75,1593.2,37769.45,15470.93,22298.54
Line_1,2024-11-02,26498.2,2116.81,7506.23,126.53,1573.4,37821.17,15550.97,22270.22
Line_1,2024-11-03,2400.0,0.0,0.0,0.0,0.0,2400.0,1219.27,1180.73
Line_1,2024-11-04,26197.18,2075.12,7453.29,134.41,1604.72,37464.72,15495.11,21969.53
Line_1,2024-11-05,26382.22,2097.17,7494.61,132.47,1599.33,37705.8,15590.59,22115.21
Line_1,2024-11-06,26351.94,2099.89,7534.36,134.91,1606.94,37728.04,15693.63,22034.4
Line_1,2024-11-07,26233.02,2058.77,7550.42,130.99,1610.82,37584.02,15615.41,21968.66
Line_1,2024-11-08,26479.42,2079.0,7453.14,117.12,1586.77,37715.45,15562.1,22153.35
Line_1,2024-11-09,26393.6,2086.1,7530.86,126.76,1624.18,37761.5,15645.94,22115.46
Line_1,2024-11-10,2400.0,0.0,0.0,0.0,0.0,2400.0,1205.99,1194.01
Line_1,2024-11-11,26475.29,2098.9,7519.11,130.98,1572.32,37796.6,15529.6,22266.91
Line_1,2024-11-12,26408.08,2078.61,7497.35,120.44,1579.08,37683.56,15274.45,22409.14
Line_1,2024-11-13,26417.46,2110.65,7532.93,124.49,1602.18,37787.71,15267.31,22520.45
Line_1,2024-11-14,26248.54,2068.71,7529.76,123.78,1583.78,37554.57,14893.2,22661.47
Line_1,2024-11-15,26502.51,2102.67,7454.92,120.73,1599.53,37780.36,15136.89,22643.44
Line_1,2024-11-16,26455.16,2100.11,7467.3,131.14,1595.79,37749.5,15398.96,22350.52
Line_1,2024-11-17,2400.0,0.0,0.0,0.0,0.0,2400.0,1209.77,1190.23
Line_1,2024-11-18,26358.37,2110.37,7500.91,132.18,1593.46,37695.29,15456.31,22239.01
Line_1,2024-11-19,26352.71,2081.12,7497.7,137.24,1579.82,37648.59,15462.5,22186.07
Line_1,2024-11-20,26415.25,2097.59,7523.12,136.48,1593.95,37766.39,15446.15,22320.2
Line_1,2024-11-21,26512.52,2095.44,7492.67,129.51,1598.13,37828.27,15509.86,22318.37
Line_1,2024-11-22,26405.87,2078.6,7497.0,138.62,1587.82,37707.91,15471.85,22236.12
Line_1,2024-11-23,26573.6,2081.89,7500.91,126.74,1583.07,37866.21,15431.98,22434.22
Line_1,2024-11-24,2400.0,0.0,0.0,0.0,0.0,2400.0,1207.55,1192.45
Line_1,2024-11-25,26381.03,2089.29,7502.73,129.47,1602.91,37705.43,15367.7,22337.83
Line_1,2024-11-26,26344.94,2101.99,7466.05,126.37,1602.84,37642.19,15325.68,22316.58
Line_1,2024-11-27,26455.76,2104.94,7516.29,135.92,1579.02,37791.93,15164.16,22627.77
Line_1,2024-11-28,26352.85,2063.18,7482.11,125.58,1596.76,37620.48,15280.72,22339.75
Line_1,2024-11-29,26377.09,2040.25,7538.26,134.25,1587.64,37677.49,15341.04,22336.49
Line_1,2024-11-30,26473.49,2096.47,7446.53,128.01,1619.18,37763.68,15000.56,22763.18
Line_1,2024-12-01,2400.0,0.0,0.0,0.0,0.0,2400.0,1195.16,1204.84
Line_1,2024-12-02,23412.06,1828.63,6543.95,120.56,1420.43,33325.63,12823.77,20501.89
Line_1,2024-12-03,23393.38,1832.17,6607.12,105.87,1409.11,33347.65,13398.69,19948.97
Line_1,2024-12-04,23156.1,1809.83,6554.78,116.69,1400.28,33037.68,14375.28,18662.39
Line_1,2024-12-05,23272.57,1822.22,6543.21,119.92,1414.01,33171.93,13774.46,19397.56
Line_1,2024-12-06,23429.65,1796.57,6523.08,111.1,1403.5,33263.9,13674.01,19589.9
Line_1,2024-12-07,23500.18,1850.28,6575.65,120.31,1421.41,33467.83,12545.98,20921.85
Line_1,2024-12-08,2400.0,0.0,0.0,0.0,0.0,2400.0,1190.52,1209.48
Line_1,2024-12-09,23378.72,1830.8,6555.28,120.77,1411.53,33297.1,13886.81,19410.3
Line_1,2024-12-10,23472.76,1833.58,6596.72,117.21,1396.38,33416.65,14051.77,19364.88
Line_1,2024-12-11,23426.27,1832.6,6597.51,122.09,1397.76,33376.23,14346.86,19029.31
Line_1,2024-12-12,23375.5,1812.73,6647.05,117.78,1389.38,33342.44,14443.33,18899.19
Line_1,2024-12-13,23517.4,1825.1,6561.24,109.94,1419.65,33433.33,14097.83,19335.57
Line_1,2024-12-14,23578.06,1815.6,6566.33,113.92,1403.6,33477.51,14479.16,18998.33
Line_1,2024-12-15,2400.0,0.0,0.0,0.0,0.0,2400.0,1215.75,1184.25
Line_1,2024-12-16,23423.02,1817.97,6553.9,122.52,1378.29,33295.7,14735.64,18560.13
Line_1,2024-12-17,23544.68,1808.63,6538.67,115.03,1383.1,33390.11,14812.18,18577.92
Line_1,2024-12-18,23228.17,1800.57,6602.02,117.96,1395.82,33144.54,14693.77,18450.82
Line_1,2024-12-19,23438.78,1820.54,6613.58,119.69,1389.0,33381.59,14172.26,19209.24
Line_1,2024-12-20,23339.64,1861.49,6525.8,116.5,1403.94,33247.37,14402.7,18844.66
Line_1,2024-12-21,23327.0,1828.44,6525.54,114.05,1385.01,33180.04,14500.5,18679.7
Line_1,2024-12-22,2400.0,0.0,0.0,0.0,0.0,2400.0,1194.53,1205.47
Line_1,2024-12-23,23339.14,1798.93,6605.44,111.61,1413.79,33268.91,13504.81,19764.1
Line_1,2024-12-24,23362.98,1841.98,6565.27,110.86,1398.97,33280.06,14155.28,19124.82
Line_1,2024-12-25,23393.72,1815.61,6571.97,116.63,1398.15,33296.08,14083.58,19212.47
Line_1,2024-12-26,23427.75,1865.86,6546.72,121.61,1387.24,33349.18,14373.24,18975.94
Line_1,2024-12-27,23490.11,1842.06,6573.21,113.49,1386.12,33404.99,13604.3,19800.7
Line_1,2024-12-28,23533.76,1791.61,6564.16,109.15,1390.92,33389.6,14577.1,18812.6
Line_1,2024-12-29,2400.0,0.0,0.0,0.0,0.0,2400.0,1217.73,1182.27
Line_1,2024-12-30,23398.39,1817.51,6497.74,102.27,1426.09,33242.0,14652.99,18588.98
Line_1,2024-12-31,23344.31,1814.29,6533.54,109.62,1399.73,33201.49,14658.42,18542.97
