Timestamp,Total_Foundry_Load_KW,Solar_Gen_KW,Solar_Consumed_KW,Grid_Draw_KW,Solar_Wasted_KW,Solar_Fraction
2024-04-09 05:45:00,3301.35,15.94,15.94,3285.41,0.0,0.0048283278052917745
2024-04-09 06:00:00,2993.7699999999995,21.25,21.25,2972.5199999999995,0.0,0.007098073666313712
2024-04-09 06:15:00,3281.07,488.75,488.75,2792.32,0.0,0.14896055250268966
2024-04-09 06:30:00,974.47,956.25,956.25,18.220000000000027,0.0,0.9813026568288402
2024-04-09 06:45:00,2783.8,1423.75,1423.75,1360.0500000000002,0.0,0.5114411954881816
2024-04-09 07:00:00,4421.26,1891.25,1891.25,2530.01,0.0,0.42776267398886286
2024-04-09 07:15:00,4422.4,3049.37,3049.37,1373.0299999999997,0.0,0.6895283104196817
2024-04-09 07:30:00,4534.7699999999995,4207.5,4207.5,327.2699999999995,0.0,0.927830959453291
2024-04-09 07:45:00,3135.2799999999997,5365.62,3135.2799999999997,0.0,2230.34,1.0
2024-04-09 08:00:00,5555.9400000000005,6523.75,5555.9400000000005,0.0,967.8099999999995,1.0
2024-04-09 08:15:00,3796.37,7788.12,3796.37,0.0,3991.75,1.0
2024-04-09 08:30:00,3574.52,9052.5,3574.52,0.0,5477.98,1.0
2024-04-09 08:45:00,4965.299999999999,10316.88,4965.299999999999,0.0,5351.58,1.0
2024-04-09 09:00:00,7092.610000000001,11581.25,7092.610000000001,0.0,4488.639999999999,1.0
2024-04-09 09:15:00,7126.26,12675.62,7126.26,0.0,5549.360000000001,1.0
2024-04-09 09:30:00,4913.38,13770.0,4913.38,0.0,8856.619999999999,1.0
2024-04-09 09:45:00,5134.71,14864.38,5134.71,0.0,9729.669999999998,1.0
2024-04-09 10:00:00,1792.67,15958.75,1792.67,0.0,14166.08,1.0
2024-04-09 10:15:00,1603.9499999999998,16766.25,1603.9499999999998,0.0,15162.3,1.0
2024-04-09 10:30:00,2791.53,17573.75,2791.53,0.0,14782.22,1.0
2024-04-09 10:45:00,2777.56,18381.25,2777.56,0.0,15603.69,1.0
2024-04-09 11:00:00,2601.87,19188.75,2601.87,0.0,16586.88,1.0
2024-04-09 11:15:00,4335.41,19624.38,4335.41,0.0,15288.970000000001,1.0
2024-04-09 11:30:00,4653.34,20060.0,4653.34,0.0,15406.66,1.0
2024-04-09 11:45:00,2973.58,20495.62,2973.58,0.0,17522.04,1.0
2024-04-09 12:00:00,5267.9,20931.25,5267.9,0.0,15663.35,1.0
2024-04-09 12:15:00,4972.19,20920.62,4972.19,0.0,15948.43,1.0
2024-04-09 12:30:00,5023.91,20910.0,5023.91,0.0,15886.09,1.0
2024-04-09 12:45:00,4951.44,20899.38,4951.44,0.0,15947.940000000002,1.0
2024-04-09 13:00:00,5030.11,20888.75,5030.11,0.0,15858.64,1.0
2024-04-09 13:15:00,3510.55,20500.94,3510.55,0.0,16990.39,1.0
2024-04-09 13:30:00,2734.2299999999996,20113.12,2734.2299999999996,0.0,17378.89,1.0
2024-04-09 13:45:00,2644.4700000000003,19725.31,2644.4700000000003,0.0,17080.84,1.0
2024-04-09 14:00:00,4026.0999999999995,19337.5,4026.0999999999995,0.0,15311.400000000001,1.0
2024-04-09 14:15:00,2744.8,18471.56,2744.8,0.0,15726.760000000002,1.0
2024-04-09 14:30:00,2396.16,17605.62,2396.16,0.0,15209.46,1.0
2024-04-09 14:45:00,2496.19,16739.69,2496.19,0.0,14243.499999999998,1.0
2024-04-09 15:00:00,932.9300000000001,15873.75,932.9300000000001,0.0,14940.82,1.0
2024-04-09 15:15:00,741.09,14598.75,741.09,0.0,13857.66,1.0
2024-04-09 15:30:00,755.21,13323.75,755.21,0.0,12568.54,1.0
2024-04-09 15:45:00,3749.09,12048.75,3749.09,0.0,8299.66,1.0
2024-04-09 16:00:00,5895.48,10773.75,5895.48,0.0,4878.27,1.0
2024-04-09 16:15:00,6117.07,9392.5,6117.07,0.0,3275.4300000000003,1.0
2024-04-09 16:30:00,4807.900000000001,8011.25,4807.900000000001,0.0,3203.3499999999995,1.0
2024-04-09 16:45:00,3458.79,6630.0,3458.79,0.0,3171.21,1.0
2024-04-09 17:00:00,3719.82,5248.75,3719.82,0.0,1528.9299999999998,1.0
2024-04-09 17:15:00,3617.81,4335.0,3617.81,0.0,717.19,1.0
2024-04-09 17:30:00,2788.16,3421.25,2788.16,0.0,633.0900000000001,1.0
2024-04-09 17:45:00,2618.1800000000003,2507.5,2507.5,110.68000000000029,0.0,0.957726359532194
2024-04-09 18:00:00,3933.7200000000003,1593.75,1593.75,2339.9700000000003,0.0,0.40515084957749914
2024-04-09 18:15:00,3796.3,1200.62,1200.62,2595.6800000000003,0.0,0.31626056950188336
2024-04-09 18:30:00,2254.27,807.5,807.5,1446.77,0.0,0.35820908764256276
2024-04-09 18:45:00,1021.0799999999999,414.38,414.38,606.6999999999999,0.0,0.40582520468523525
2024-04-09 19:00:00,881.22,21.25,21.25,859.97,0.0,0.024114296089512266
2024-04-09 19:15:00,2331.43,15.94,15.94,2315.49,0.0,0.006837005614579893
2024-04-09 19:30:00,2398.4,10.62,10.62,2387.78,0.0,0.0044279519679786515
2024-04-09 19:45:00,2314.05,5.31,5.31,2308.7400000000002,0.0,0.0022946781616646136
2024-04-09 20:00:00,4656.27,0.0,0.0,4656.27,0.0,0.0
2024-04-09 20:15:00,4585.78,0.0,0.0,4585.78,0.0,0.0
2024-04-09 20:30:00,4572.91,0.0,0.0,4572.91,0.0,0.0
2024-04-09 20:45:00,4583.1900000000005,0.0,0.0,4583.1900000000005,0.0,0.0
2024-04-09 21:00:00,5022.81,0.0,0.0,5022.81,0.0,0.0
2024-04-09 21:15:00,5155.91,0.0,0.0,5155.91,0.0,0.0
2024-04-09 21:30:00,3082.14,0.0,0.0,3082.14,0.0,0.0
2024-04-09 21:45:00,2902.05,0.0,0.0,2902.05,0.0,0.0
2024-04-09 22:00:00,1116.1399999999999,0.0,0.0,1116.1399999999999,0.0,0.0
2024-04-09 22:15:00,1063.58,0.0,0.0,1063.58,0.0,0.0
2024-04-09 22:30:00,590.54,0.0,0.0,590.54,0.0,0.0
2024-04-09 22:45:00,579.52,0.0,0.0,579.52,0.0,0.0
2024-04-09 23:00:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-09 23:15:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-09 23:30:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-09 23:45:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-10 00:00:00,6811.339999999999,0.0,0.0,6811.339999999999,0.0,0.0
2024-04-10 00:15:00,6827.26,0.0,0.0,6827.26,0.0,0.0
2024-04-10 00:30:00,6865.4,0.0,0.0,6865.4,0.0,0.0
2024-04-10 00:45:00,6853.17,0.0,0.0,6853.17,0.0,0.0
2024-04-10 01:00:00,5811.200000000001,0.0,0.0,5811.200000000001,0.0,0.0
2024-04-10 01:15:00,3963.99,0.0,0.0,3963.99,0.0,0.0
2024-04-10 01:30:00,1716.48,0.0,0.0,1716.48,0.0,0.0
2024-04-10 01:45:00,3375.2699999999995,0.0,0.0,3375.2699999999995,0.0,0.0
2024-04-10 02:00:00,2856.62,0.0,0.0,2856.62,0.0,0.0
2024-04-10 02:15:00,4682.9,0.0,0.0,4682.9,0.0,0.0
2024-04-10 02:30:00,4313.39,0.0,0.0,4313.39,0.0,0.0
2024-04-10 02:45:00,4514.85,0.0,0.0,4514.85,0.0,0.0
2024-04-10 03:00:00,2727.7799999999997,0.0,0.0,2727.7799999999997,0.0,0.0
2024-04-10 03:15:00,1236.98,0.0,0.0,1236.98,0.0,0.0
2024-04-10 03:30:00,3022.2599999999998,0.0,0.0,3022.2599999999998,0.0,0.0
2024-04-10 03:45:00,2905.7,0.0,0.0,2905.7,0.0,0.0
2024-04-10 04:00:00,5264.67,0.0,0.0,5264.67,0.0,0.0
2024-04-10 04:15:00,5068.389999999999,0.0,0.0,5068.389999999999,0.0,0.0
2024-04-10 04:30:00,7184.57,0.0,0.0,7184.57,0.0,0.0
2024-04-10 04:45:00,5200.32,0.0,0.0,5200.32,0.0,0.0
2024-04-10 05:00:00,5389.24,0.0,0.0,5389.24,0.0,0.0
2024-04-10 05:15:00,7122.73,5.31,5.31,7117.419999999999,0.0,0.0007455006717929782
2024-04-10 05:30:00,3518.0800000000004,10.62,10.62,3507.4600000000005,0.0,0.0030186920138257226
2024-04-10 05:45:00,3395.83,15.94,15.94,3379.89,0.0,0.00469399233766119
2024-04-10 06:00:00,3270.3499999999995,21.25,21.25,3249.0999999999995,0.0,0.0064977754674576125
2024-04-10 06:15:00,3241.11,488.75,488.75,2752.36,0.0,0.15079710346146843
2024-04-10 06:30:00,1005.3199999999999,956.25,956.25,49.069999999999936,0.0,0.9511896709505432
2024-04-10 06:45:00,2725.1400000000003,1423.75,1423.75,1301.3900000000003,0.0,0.52245022274085
2024-04-10 07:00:00,4318.71,1891.25,1891.25,2427.46,0.0,0.43792011966536304
2024-04-10 07:15:00,4421.42,3044.06,3044.06,1377.3600000000001,0.0,0.6884801715286039
2024-04-10 07:30:00,4544.6,4196.88,4196.88,347.72000000000025,0.0,0.9234872155965321
2024-04-10 07:45:00,3001.6899999999996,5349.69,3001.6899999999996,0.0,2348.0,1.0
2024-04-10 08:00:00,5544.929999999999,6502.5,5544.929999999999,0.0,957.5700000000006,1.0
2024-04-10 08:15:00,3616.62,7745.62,3616.62,0.0,4129.0,1.0
2024-04-10 08:30:00,3658.35,8988.75,3658.35,0.0,5330.4,1.0
2024-04-10 08:45:00,5041.4400000000005,10231.88,5041.4400000000005,0.0,5190.439999999999,1.0
2024-04-10 09:00:00,7064.02,11475.0,7064.02,0.0,4410.98,1.0
2024-04-10 09:15:00,7125.41,12548.12,7125.41,0.0,5422.710000000001,1.0
2024-04-10 09:30:00,5197.7300000000005,13621.25,5197.7300000000005,0.0,8423.52,1.0
2024-04-10 09:45:00,5194.24,14694.38,5194.24,0.0,9500.14,1.0
2024-04-10 10:00:00,1749.94,15767.5,1749.94,0.0,14017.56,1.0
2024-04-10 10:15:00,1654.09,16309.38,1654.09,0.0,14655.289999999999,1.0
2024-04-10 10:30:00,2817.21,16851.25,2817.21,0.0,14034.04,1.0
2024-04-10 10:45:00,2814.85,17393.12,2814.85,0.0,14578.269999999999,1.0
2024-04-10 11:00:00,2586.32,17935.0,2586.32,0.0,15348.68,1.0
2024-04-10 11:15:00,4326.42,18375.94,4326.42,0.0,14049.519999999999,1.0
2024-04-10 11:30:00,4718.13,18816.88,4718.13,0.0,14098.75,1.0
2024-04-10 11:45:00,2867.2200000000003,19257.81,2867.2200000000003,0.0,16390.59,1.0
2024-04-10 12:00:00,5232.469999999999,19698.75,5232.469999999999,0.0,14466.28,1.0
2024-04-10 12:15:00,4907.29,19603.12,4907.29,0.0,14695.829999999998,1.0
2024-04-10 12:30:00,5026.5,19507.5,5026.5,0.0,14481.0,1.0
2024-04-10 12:45:00,4880.5199999999995,19411.88,4880.5199999999995,0.0,14531.36,1.0
2024-04-10 13:00:00,5019.12,19316.25,5019.12,0.0,14297.130000000001,1.0
2024-04-10 13:15:00,3566.6800000000003,18609.69,3566.6800000000003,0.0,15043.009999999998,1.0
2024-04-10 13:30:00,2770.04,17903.12,2770.04,0.0,15133.079999999998,1.0
2024-04-10 13:45:00,2624.1800000000003,17196.56,2624.1800000000003,0.0,14572.380000000001,1.0
2024-04-10 14:00:00,3809.0,16490.0,3809.0,0.0,12681.0,1.0
2024-04-10 14:15:00,2734.6499999999996,16144.69,2734.6499999999996,0.0,13410.04,1.0
2024-04-10 14:30:00,2438.66,15799.38,2438.66,0.0,13360.72,1.0
2024-04-10 14:45:00,2506.7,15454.06,2506.7,0.0,12947.36,1.0
2024-04-10 15:00:00,969.4000000000001,15108.75,969.4000000000001,0.0,14139.35,1.0
2024-04-10 15:15:00,745.47,13732.81,745.47,0.0,12987.34,1.0
2024-04-10 15:30:00,771.47,12356.88,771.47,0.0,11585.41,1.0
2024-04-10 15:45:00,3683.26,10980.94,3683.26,0.0,7297.68,1.0
2024-04-10 16:00:00,6081.16,9605.0,6081.16,0.0,3523.84,1.0
2024-04-10 16:15:00,6039.32,8696.56,6039.32,0.0,2657.24,1.0
2024-04-10 16:30:00,4775.67,7788.12,4775.67,0.0,3012.45,1.0
2024-04-10 16:45:00,3453.7000000000003,6879.69,3453.7000000000003,0.0,3425.9899999999993,1.0
2024-04-10 17:00:00,3787.6499999999996,5971.25,3787.6499999999996,0.0,2183.6000000000004,1.0
2024-04-10 17:15:00,3493.78,4738.75,3493.78,0.0,1244.9699999999998,1.0
2024-04-10 17:30:00,2810.78,3506.25,2810.78,0.0,695.4699999999998,1.0
2024-04-10 17:45:00,2655.21,2273.75,2273.75,381.46000000000004,0.0,0.8563352804486274
2024-04-10 18:00:00,3922.08,1041.25,1041.25,2880.83,0.0,0.26548413086933464
2024-04-10 18:15:00,3943.3099999999995,786.25,786.25,3157.0599999999995,0.0,0.19938833112283846
2024-04-10 18:30:00,2085.4,531.25,531.25,1554.15,0.0,0.25474729068763785
2024-04-10 18:45:00,1015.18,276.25,276.25,738.93,0.0,0.2721192300872752
2024-04-10 19:00:00,937.4100000000001,21.25,21.25,916.1600000000001,0.0,0.02266884287558272
2024-04-10 19:15:00,2499.2799999999997,15.94,15.94,2483.3399999999997,0.0,0.006377836817003297
2024-04-10 19:30:00,2542.79,10.62,10.62,2532.17,0.0,0.004176514773142886
2024-04-10 19:45:00,2225.6,5.31,5.31,2220.29,0.0,0.0023858734723220705
2024-04-10 20:00:00,4574.49,0.0,0.0,4574.49,0.0,0.0
2024-04-10 20:15:00,4618.03,0.0,0.0,4618.03,0.0,0.0
2024-04-10 20:30:00,4544.63,0.0,0.0,4544.63,0.0,0.0
2024-04-10 20:45:00,4635.54,0.0,0.0,4635.54,0.0,0.0
2024-04-10 21:00:00,5115.2300000000005,0.0,0.0,5115.2300000000005,0.0,0.0
2024-04-10 21:15:00,5169.299999999999,0.0,0.0,5169.299999999999,0.0,0.0
2024-04-10 21:30:00,2975.53,0.0,0.0,2975.53,0.0,0.0
2024-04-10 21:45:00,2937.2400000000002,0.0,0.0,2937.2400000000002,0.0,0.0
2024-04-10 22:00:00,1117.95,0.0,0.0,1117.95,0.0,0.0
2024-04-10 22:15:00,1083.0,0.0,0.0,1083.0,0.0,0.0
2024-04-10 22:30:00,551.74,0.0,0.0,551.74,0.0,0.0
2024-04-10 22:45:00,580.74,0.0,0.0,580.74,0.0,0.0
2024-04-10 23:00:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-10 23:15:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-10 23:30:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-10 23:45:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-11 00:00:00,6864.9,0.0,0.0,6864.9,0.0,0.0
2024-04-11 00:15:00,6998.459999999999,0.0,0.0,6998.459999999999,0.0,0.0
2024-04-11 00:30:00,6934.1,0.0,0.0,6934.1,0.0,0.0
2024-04-11 00:45:00,6969.7300000000005,0.0,0.0,6969.7300000000005,0.0,0.0
2024-04-11 01:00:00,5834.64,0.0,0.0,5834.64,0.0,0.0
2024-04-11 01:15:00,4007.3899999999994,0.0,0.0,4007.3899999999994,0.0,0.0
2024-04-11 01:30:00,1759.99,0.0,0.0,1759.99,0.0,0.0
2024-04-11 01:45:00,3387.9100000000003,0.0,0.0,3387.9100000000003,0.0,0.0
2024-04-11 02:00:00,2928.4900000000002,0.0,0.0,2928.4900000000002,0.0,0.0
2024-04-11 02:15:00,4802.98,0.0,0.0,4802.98,0.0,0.0
2024-04-11 02:30:00,4480.23,0.0,0.0,4480.23,0.0,0.0
2024-04-11 02:45:00,4566.92,0.0,0.0,4566.92,0.0,0.0
2024-04-11 03:00:00,2844.16,0.0,0.0,2844.16,0.0,0.0
2024-04-11 03:15:00,1337.81,0.0,0.0,1337.81,0.0,0.0
2024-04-11 03:30:00,2921.4799999999996,0.0,0.0,2921.4799999999996,0.0,0.0
2024-04-11 03:45:00,2836.4700000000003,0.0,0.0,2836.4700000000003,0.0,0.0
2024-04-11 04:00:00,5264.470000000001,0.0,0.0,5264.470000000001,0.0,0.0
2024-04-11 04:15:00,5185.62,0.0,0.0,5185.62,0.0,0.0
2024-04-11 04:30:00,7156.33,0.0,0.0,7156.33,0.0,0.0
2024-04-11 04:45:00,5353.92,0.0,0.0,5353.92,0.0,0.0
2024-04-11 05:00:00,5486.97,0.0,0.0,5486.97,0.0,0.0
2024-04-11 05:15:00,7161.51,5.31,5.31,7156.2,0.0,0.0007414637415852243
2024-04-11 05:30:00,3589.8,10.62,10.62,3579.1800000000003,0.0,0.0029583820825672736
2024-04-11 05:45:00,3446.67,15.94,15.94,3430.73,0.0,0.00462475374782036
2024-04-11 06:00:00,3062.36,21.25,21.25,3041.11,0.0,0.0069390927258715495
2024-04-11 06:15:00,3342.9700000000003,494.06,494.06,2848.9100000000003,0.0,0.14779073697939257
2024-04-11 06:30:00,999.62,966.88,966.88,32.74000000000001,0.0,0.9672475540705467
2024-04-11 06:45:00,2652.23,1439.69,1439.69,1212.54,0.0,0.5428224550661142
2024-04-11 07:00:00,4255.58,1912.5,1912.5,2343.08,0.0,0.44940995116999327
2024-04-11 07:15:00,4516.12,3044.06,3044.06,1472.06,0.0,0.6740432052292676
2024-04-11 07:30:00,4455.24,4175.62,4175.62,279.6199999999999,0.0,0.937237949021826
2024-04-11 07:45:00,2912.2599999999998,5307.19,2912.2599999999998,0.0,2394.93,1.0
2024-04-11 08:00:00,5571.51,6438.75,5571.51,0.0,867.2399999999998,1.0
2024-04-11 08:15:00,3631.7000000000003,7660.62,3631.7000000000003,0.0,4028.9199999999996,1.0
2024-04-11 08:30:00,3551.33,8882.5,3551.33,0.0,5331.17,1.0
2024-04-11 08:45:00,5040.5599999999995,10104.38,5040.5599999999995,0.0,5063.82,1.0
2024-04-11 09:00:00,7142.52,11326.25,7142.52,0.0,4183.73,1.0
2024-04-11 09:15:00,7085.26,12383.44,7085.26,0.0,5298.18,1.0
2024-04-11 09:30:00,4906.14,13440.62,4906.14,0.0,8534.48,1.0
2024-04-11 09:45:00,5032.2300000000005,14497.81,5032.2300000000005,0.0,9465.579999999998,1.0
2024-04-11 10:00:00,1704.03,15555.0,1704.03,0.0,13850.97,1.0
2024-04-11 10:15:00,1644.33,16357.19,1644.33,0.0,14712.86,1.0
2024-04-11 10:30:00,2867.65,17159.38,2867.65,0.0,14291.730000000001,1.0
2024-04-11 10:45:00,2765.06,17961.56,2765.06,0.0,15196.500000000002,1.0
2024-04-11 11:00:00,2515.67,18763.75,2515.67,0.0,16248.08,1.0
2024-04-11 11:15:00,4331.3,19178.12,4331.3,0.0,14846.82,1.0
2024-04-11 11:30:00,4858.83,19592.5,4858.83,0.0,14733.67,1.0
2024-04-11 11:45:00,2973.25,20006.88,2973.25,0.0,17033.63,1.0
2024-04-11 12:00:00,5237.38,20421.25,5237.38,0.0,15183.869999999999,1.0
2024-04-11 12:15:00,5089.570000000001,20192.81,5089.570000000001,0.0,15103.240000000002,1.0
2024-04-11 12:30:00,4945.150000000001,19964.38,4945.150000000001,0.0,15019.23,1.0
2024-04-11 12:45:00,4991.7699999999995,19735.94,4991.7699999999995,0.0,14744.169999999998,1.0
2024-04-11 13:00:00,4904.95,19507.5,4904.95,0.0,14602.55,1.0
2024-04-11 13:15:00,3527.16,18561.88,3527.16,0.0,15034.720000000001,1.0
2024-04-11 13:30:00,2830.4300000000003,17616.25,2830.4300000000003,0.0,14785.82,1.0
2024-04-11 13:45:00,2520.3900000000003,16670.62,2520.3900000000003,0.0,14150.23,1.0
2024-04-11 14:00:00,3843.26,15725.0,3843.26,0.0,11881.74,1.0
2024-04-11 14:15:00,2815.3799999999997,15076.88,2815.3799999999997,0.0,12261.5,1.0
2024-04-11 14:30:00,2350.93,14428.75,2350.93,0.0,12077.82,1.0
2024-04-11 14:45:00,2409.25,13780.62,2409.25,0.0,11371.37,1.0
2024-04-11 15:00:00,984.29,13132.5,984.29,0.0,12148.21,1.0
2024-04-11 15:15:00,745.67,12218.75,745.67,0.0,11473.08,1.0
2024-04-11 15:30:00,756.25,11305.0,756.25,0.0,10548.75,1.0
2024-04-11 15:45:00,3603.0,10391.25,3603.0,0.0,6788.25,1.0
2024-04-11 16:00:00,5930.47,9477.5,5930.47,0.0,3547.0299999999997,1.0
2024-04-11 16:15:00,6075.51,8048.44,6075.51,0.0,1972.9299999999994,1.0
2024-04-11 16:30:00,4839.9800000000005,6619.38,4839.9800000000005,0.0,1779.3999999999996,1.0
2024-04-11 16:45:00,3626.06,5190.31,3626.06,0.0,1564.2500000000005,1.0
2024-04-11 17:00:00,3647.2400000000002,3761.25,3647.2400000000002,0.0,114.00999999999976,1.0
2024-04-11 17:15:00,3478.15,3192.81,3192.81,285.34000000000015,0.0,0.9179621350430545
2024-04-11 17:30:00,2729.41,2624.38,2624.38,105.02999999999975,0.0,0.9615191561546269
2024-04-11 17:45:00,2599.25,2055.94,2055.94,543.31,0.0,0.7909743195152448
2024-04-11 18:00:00,3868.0,1487.5,1487.5,2380.5,0.0,0.3845656670113754
2024-04-11 18:15:00,3971.4800000000005,1120.94,1120.94,2850.5400000000004,0.0,0.28224742413407594
2024-04-11 18:30:00,2201.06,754.37,754.37,1446.69,0.0,0.3427303208454109
2024-04-11 18:45:00,977.15,387.81,387.81,589.3399999999999,0.0,0.39687867778744307
2024-04-11 19:00:00,902.6599999999999,21.25,21.25,881.4099999999999,0.0,0.02354153280304877
2024-04-11 19:15:00,2396.99,15.94,15.94,2381.0499999999997,0.0,0.006650006883633224
2024-04-11 19:30:00,2512.56,10.62,10.62,2501.94,0.0,0.004226764733976502
2024-04-11 19:45:00,2143.38,5.31,5.31,2138.07,0.0,0.0024773955154942192
2024-04-11 20:00:00,4598.46,0.0,0.0,4598.46,0.0,0.0
2024-04-11 20:15:00,4499.75,0.0,0.0,4499.75,0.0,0.0
2024-04-11 20:30:00,4455.49,0.0,0.0,4455.49,0.0,0.0
2024-04-11 20:45:00,4629.18,0.0,0.0,4629.18,0.0,0.0
2024-04-11 21:00:00,5053.0,0.0,0.0,5053.0,0.0,0.0
2024-04-11 21:15:00,5330.33,0.0,0.0,5330.33,0.0,0.0
2024-04-11 21:30:00,3100.15,0.0,0.0,3100.15,0.0,0.0
2024-04-11 21:45:00,2987.4,0.0,0.0,2987.4,0.0,0.0
2024-04-11 22:00:00,1063.67,0.0,0.0,1063.67,0.0,0.0
2024-04-11 22:15:00,1091.62,0.0,0.0,1091.62,0.0,0.0
2024-04-11 22:30:00,584.62,0.0,0.0,584.62,0.0,0.0
2024-04-11 22:45:00,582.97,0.0,0.0,582.97,0.0,0.0
2024-04-11 23:00:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-11 23:15:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-11 23:30:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-11 23:45:00,300.0,0.0,0.0,300.0,0.0,0.0
2024-04-12 00:00:00,7046.71,0.0,0.0,7046.71,0.0,0.0
2024-04-12 00:15:00,6852.1,0.0,0.0,6852.1,0.0,0.0
2024-04-12 00:30:00,6899.049999999999,0.0,0.0,6899.049999999999,0.0,0.0
2024-04-12 00:45:00,6839.41,0.0,0.0,6839.41,0.0,0.0
2024-04-12 01:00:00,5888.860000000001,0.0,0.0,5888.860000000001,0.0,0.0
2024-04-12 01:15:00,4102.71,0.0,0.0,4102.71,0.0,0.0
2024-04-12 01:30:00,1757.0000000000002,0.0,0.0,1757.0000000000002,0.0,0.0
2024-04-12 01:45:00,3359.68,0.0,0.0,3359.68,0.0,0.0
2024-04-12 02:00:00,3074.02,0.0,0.0,3074.02,0.0,0.0
2024-04-12 02:15:00,4699.29,0.0,0.0,4699.29,0.0,0.0
2024-04-12 02:30:00,4460.94,0.0,0.0,4460.94,0.0,0.0
2024-04-12 02:45:00,4378.4,0.0,0.0,4378.4,0.0,0.0
2024-04-12 03:00:00,2744.41,0.0,0.0,2744.41,0.0,0.0
2024-04-12 03:15:00,1286.35,0.0,0.0,1286.35,0.0,0.0
2024-04-12 03:30:00,2970.3499999999995,0.0,0.0,2970.3499999999995,0.0,0.0
2024-04-12 03:45:00,2985.49,0.0,0.0,2985.49,0.0,0.0
2024-04-12 04:00:00,5166.07,0.0,0.0,5166.07,0.0,0.0
2024-04-12 04:15:00,5139.1900000000005,0.0,0.0,5139.1900000000005,0.0,0.0
2024-04-12 04:30:00,7076.22,0.0,0.0,7076.22,0.0,0.0
2024-04-12 04:45:00,5318.49,0.0,0.0,5318.49,0.0,0.0
2024-04-12 05:00:00,5624.12,0.0,0.0,5624.12,0.0,0.0
2024-04-12 05:15:00,6968.66,5.31,5.31,6963.349999999999,0.0,0.000761982935026246
2024-04-12 05:30:00,3659.8599999999997,10.62,10.62,3649.24,0.0,0.0029017503401769468
2024-04-12 05:45:00,3578.3099999999995,15.94,15.94,3562.3699999999994,0.0,0.0044546168442644715
2024-04-12 06:00:00,3149.86,21.25,21.25,3128.61,0.0,0.00674633158299099
2024-04-12 06:15:00,3347.0600000000004,499.38,499.38,2847.6800000000003,0.0,0.14919959606341085
2024-04-12 06:30:00,965.37,977.5,965.37,0.0,12.129999999999995,1.0
2024-04-12 06:45:00,2733.08,1455.63,1455.63,1277.4499999999998,0.0,0.5325969236173109
2024-04-12 07:00:00,4375.610000000001,1933.75,1933.75,2441.8600000000006,0.0,0.44193838116285494
2024-04-12 07:15:00,4226.219999999999,3086.56,3086.56,1139.6599999999994,0.0,0.7303358556819097
2024-04-12 07:30:00,4452.849999999999,4239.38,4239.38,213.46999999999935,0.0,0.9520599166825742
2024-04-12 07:45:00,3050.17,5392.19,3050.17,0.0,2342.0199999999995,1.0
2024-04-12 08:00:00,5593.620000000001,6545.0,5593.620000000001,0.0,951.3799999999992,1.0
2024-04-12 08:15:00,3710.1800000000003,7777.5,3710.1800000000003,0.0,4067.3199999999997,1.0
2024-04-12 08:30:00,3715.28,9010.0,3715.28,0.0,5294.719999999999,1.0
2024-04-12 08:45:00,5050.320000000001,10242.5,5050.320000000001,0.0,5192.179999999999,1.0
2024-04-12 09:00:00,6892.04,11475.0,6892.04,0.0,4582.96,1.0
2024-04-12 09:15:00,7054.91,12542.81,7054.91,0.0,5487.9,1.0
2024-04-12 09:30:00,5044.21,13610.62,5044.21,0.0,8566.41,1.0
2024-04-12 09:45:00,5158.2300000000005,14678.44,5158.2300000000005,0.0,9520.21,1.0
2024-04-12 10:00:00,1697.5900000000001,15746.25,1697.5900000000001,0.0,14048.66,1.0
2024-04-12 10:15:00,1618.53,16266.88,1618.53,0.0,14648.349999999999,1.0
2024-04-12 10:30:00,2683.05,16787.5,2683.05,0.0,14104.45,1.0
2024-04-12 10:45:00,2742.7200000000003,17308.12,2742.7200000000003,0.0,14565.399999999998,1.0
2024-04-12 11:00:00,2472.19,17828.75,2472.19,0.0,15356.56,1.0
2024-04-12 11:15:00,4395.13,18174.06,4395.13,0.0,13778.93,1.0
2024-04-12 11:30:00,4599.94,18519.38,4599.94,0.0,13919.440000000002,1.0
2024-04-12 11:45:00,2905.26,18864.69,2905.26,0.0,15959.429999999998,1.0
2024-04-12 12:00:00,5313.13,19210.0,5313.13,0.0,13896.869999999999,1.0
2024-04-12 12:15:00,5089.36,19358.75,5089.36,0.0,14269.39,1.0
2024-04-12 12:30:00,4936.179999999999,19507.5,4936.179999999999,0.0,14571.32,1.0
2024-04-12 12:45:00,4832.330000000001,19656.25,4832.330000000001,0.0,14823.919999999998,1.0
2024-04-12 13:00:00,5050.969999999999,19805.0,5050.969999999999,0.0,14754.03,1.0
